LotFrontage,LotArea,Utilities,BldgType,HouseStyle,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MSSubClass_MSZoning,Street_Alley,LandContour_LandSlope,LotShape_LotConfig,Neighborhood_Condition1_Condition2,OverallQual_OverallCond,"SUB(YearRemodAdd, YearBuilt)","SUB(NOW, YearBuilt)","SUB(NOW, YearRemodAdd)",RoofStyle_RoofMatl,Exterior1st_Exterior2nd,ExterQual_ExterCond,BsmtQual_BsmtCond_BsmtExposure_BsmtFinType1_BsmtFinType2,Heating_HeatingQC,KitchenAbvGr_KitchenQual,Fireplaces_FireplaceQu,GarageType_GarageYrBlt_GarageFinish_GarageCars_GarageArea_GarageQual_GarageCond,OpenPorchSF_EnclosedPorch_3SsnPorch_ScreenPorch,"DATEDIFF(NOW, YrSold_MoSold)",SaleType_SaleCondition,"ADD(1stFlrSF, 2ndFlrSF)","DIVIDE(2ndFlrSF, 1stFlrSF)","DIVIDE(1stFlrSF, LotArea)","DIVIDE(2ndFlrSF, LotArea)","DIVIDE(ADD(1stFlrSF, 2ndFlrSF), LotArea)"
59.0,9042,0,0,0,1,0.0,0,828,0,115,943,0,0,943,695,0,1638,1,0,2,1,3,7,0,0,100,0,-1,-1,-1,0,0,0,0,2,22,7,0,21,21,0,0,1,31,1,1,3,310,28,3859,0,1638,0.7370095440084835,0.10429108604291086,0.07686352576863525,0.18115461181154613
,164660,0,1,2,1,0.0,1,1249,147,103,1499,0,0,1619,167,0,1786,2,0,2,0,3,7,0,0,670,0,-1,-1,0,700,5,3,9,3,19,5,0,54,54,0,10,1,82,0,1,4,311,1,3828,0,1786,0.10315009264978382,0.009832381877808818,0.001014211101664035,0.010846592979472854
86.0,14157,0,0,1,2,200.0,0,1249,0,673,1922,0,0,1922,0,0,1922,1,0,2,0,3,8,0,0,178,0,-1,-1,-1,0,1,0,4,3,25,6,1,14,13,1,0,0,25,0,0,2,312,139,4225,0,1922,0.0,0.13576322667231758,0.0,0.13576322667231758
70.0,9135,0,0,1,0,113.0,0,810,0,726,1536,0,0,1536,0,0,1536,1,0,2,0,3,7,0,0,192,0,-1,-1,-1,0,1,0,0,0,0,0,1,17,16,0,0,0,4,0,0,0,313,108,3706,0,1536,0.0,0.16814449917898194,0.0,0.16814449917898194
91.0,14145,0,0,1,1,0.0,1,213,0,995,1208,0,0,1621,0,0,1621,1,0,2,0,3,8,0,0,108,0,-1,-1,0,400,1,0,0,5,30,11,14,35,21,0,7,0,83,0,0,0,314,67,4651,0,1621,0.0,0.11459879816189467,0.0,0.11459879816189467
66.0,12400,0,0,1,0,176.0,1,585,0,630,1215,0,2,1215,0,0,1215,0,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,2,46,9,40,61,21,1,7,1,42,2,1,0,315,165,3524,0,1215,0.0,0.09798387096774193,0.0,0.09798387096774193
85.0,14191,0,0,0,1,0.0,0,0,0,967,967,0,0,993,915,0,1908,0,0,2,1,4,9,0,0,135,0,-1,-1,-1,0,0,0,0,0,19,2,0,17,17,0,0,0,17,0,0,0,316,1,3220,0,1908,0.9214501510574018,0.06997392713691776,0.0644774857303925,0.13445141286731027
60.0,8400,0,0,1,1,0.0,1,0,0,721,721,0,0,841,0,0,841,0,0,1,0,2,4,0,1,250,0,-1,-1,-1,0,31,0,0,0,39,15,0,69,69,0,26,7,29,1,1,0,317,166,3432,0,841,0.0,0.10011904761904762,0.0,0.10011904761904762
,8544,0,2,1,0,340.0,4,0,0,0,0,1,2,1040,0,0,1040,0,0,2,0,2,6,0,0,0,0,-1,-1,-1,0,7,0,0,0,11,34,1,70,69,0,14,1,14,9,2,0,318,1,4651,0,1040,0.0,0.12172284644194757,0.0,0.12172284644194757
63.0,8849,0,3,1,0,616.0,0,28,0,1656,1684,0,0,1684,0,0,1684,0,0,2,0,2,6,0,0,495,0,-1,-1,-1,0,11,0,0,2,10,6,0,14,14,1,1,2,10,0,3,6,319,39,3859,0,1684,0.0,0.19030398915131652,0.0,0.19030398915131652
36.0,2592,0,3,0,1,0.0,1,129,232,175,536,0,0,536,576,0,1112,0,0,1,1,3,4,0,0,182,0,-1,-1,-1,0,26,0,0,0,15,22,0,43,43,0,9,1,84,2,1,0,320,1,3220,0,1112,1.0746268656716418,0.20679012345679013,0.2222222222222222,0.42901234567901236
65.0,6435,0,0,2,1,0.0,2,0,0,972,972,0,0,972,605,0,1577,0,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,3,0,0,0,48,7,11,80,69,0,1,1,7,1,4,2,321,1,4498,0,1577,0.6224279835390947,0.15104895104895105,0.09401709401709402,0.24506604506604507
,12772,0,0,1,1,0.0,1,498,0,460,958,0,0,958,0,0,958,0,0,1,0,2,5,0,0,0,0,-1,-1,1,15500,1,0,0,7,11,1,38,59,21,1,1,3,74,2,1,0,322,1,4316,0,958,0.0,0.07500782962730974,0.0,0.07500782962730974
,17600,0,0,1,0,30.0,1,1270,0,208,1478,0,2,1478,0,0,1478,1,0,2,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,2,11,7,0,59,59,0,7,1,13,0,1,4,323,85,3341,0,1478,0.0,0.08397727272727273,0.0,0.08397727272727273
36.0,2448,0,4,0,2,106.0,0,573,0,191,764,0,0,764,862,0,1626,1,0,2,1,2,6,0,0,0,0,-1,-1,-1,0,29,0,0,0,10,0,1,16,15,0,27,0,0,0,0,0,324,105,3767,0,1626,1.1282722513089005,0.31209150326797386,0.352124183006536,0.6642156862745098
56.0,20431,0,0,0,0,870.0,0,1410,0,438,1848,0,0,1848,880,0,2728,1,0,2,1,4,10,0,0,0,0,-1,-1,-1,0,0,0,0,6,10,6,1,14,13,1,9,2,10,0,3,11,325,1,4681,2,2728,0.47619047619047616,0.09045078557094612,0.04307180265283148,0.1335225882237776
68.0,7820,0,3,1,0,362.0,0,0,0,1869,1869,0,0,1869,0,0,1869,0,0,2,0,2,6,0,0,210,0,-1,-1,-1,0,11,0,0,2,10,6,0,12,12,1,1,2,40,0,3,2,326,146,4072,2,1869,0.0,0.23900255754475702,0.0,0.23900255754475702
,5271,0,0,1,1,0.0,0,1082,0,371,1453,0,0,1453,0,0,1453,1,0,1,1,2,6,0,0,0,0,-1,-1,-1,0,11,0,7,2,28,0,0,33,33,0,7,1,31,1,0,1,327,167,4437,1,1453,0.0,0.2756592676911402,0.0,0.2756592676911402
60.0,9084,0,0,2,1,0.0,1,236,380,0,616,1,0,616,495,0,1111,0,1,1,0,3,5,0,0,48,0,-1,-1,-1,0,3,0,0,0,37,5,9,78,69,0,0,1,85,2,1,0,328,1,3981,13,1111,0.8035714285714286,0.06781153676794363,0.05449141347424042,0.12230295024218406
60.0,8520,0,0,1,1,0.0,2,0,0,624,624,0,0,720,0,0,720,0,0,1,0,2,5,0,0,106,0,-1,-1,-1,0,9,0,0,0,21,1,75,91,16,0,0,3,7,1,1,0,329,1,3190,0,720,0.0,0.08450704225352113,0.0,0.08450704225352113
60.0,8400,0,0,2,1,0.0,1,388,0,552,940,0,0,1192,403,0,1595,0,0,1,0,2,6,0,0,0,0,-1,-1,-1,0,3,0,1,0,45,7,60,79,19,0,28,1,15,0,1,4,330,168,4620,0,1595,0.33808724832214765,0.1419047619047619,0.04797619047619048,0.18988095238095237
105.0,11249,0,0,1,1,0.0,0,334,544,322,1200,0,0,1200,0,0,1200,1,0,2,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,6,0,7,0,24,24,0,0,6,86,0,0,0,331,169,4194,0,1200,0.0,0.10667614899102143,0.0,0.10667614899102143
,9248,0,0,1,0,106.0,0,560,0,598,1158,0,0,1167,0,0,1167,1,0,2,0,3,6,0,0,120,0,-1,-1,-1,0,1,0,0,2,22,16,0,27,27,0,3,1,0,1,0,0,332,169,3494,0,1167,0.0,0.126189446366782,0.0,0.126189446366782
44.0,4224,0,3,1,1,0.0,0,874,0,268,1142,0,0,1142,0,0,1142,1,0,1,1,3,6,0,0,536,0,-1,0,-1,0,8,0,0,0,15,3,0,43,43,0,9,1,28,2,1,7,333,19,4194,0,1142,0.0,0.2703598484848485,0.0,0.2703598484848485
92.0,6930,0,0,5,0,120.0,1,300,294,468,1062,0,1,1352,0,0,1352,0,1,1,0,3,6,3,0,168,0,-1,-1,-1,0,16,0,0,2,28,24,0,61,61,1,29,1,87,0,0,0,334,170,4590,1,1352,0.0,0.1950937950937951,0.0,0.1950937950937951
78.0,12011,0,0,0,0,530.0,0,956,0,130,1086,0,0,1086,838,0,1924,1,0,2,1,3,7,0,0,208,0,-1,-1,-1,0,0,0,0,7,3,2,0,21,21,0,0,0,4,0,0,1,335,171,4620,0,1924,0.7716390423572744,0.09041711764216136,0.0697693780701024,0.16018649571226376
,7540,0,0,4,1,0.0,1,773,0,115,888,0,0,912,0,0,912,1,0,1,0,2,5,0,0,0,0,-1,0,-1,0,12,0,0,7,4,16,0,41,41,0,0,1,4,0,1,1,336,172,4255,0,912,0.0,0.12095490716180371,0.0,0.12095490716180371
,9144,0,0,2,1,0.0,1,399,0,484,883,0,0,988,517,0,1505,1,0,1,0,3,8,0,1,0,0,-1,-1,-1,0,3,2,0,0,12,3,42,79,37,0,1,1,9,1,1,0,337,1,3859,0,1505,0.5232793522267206,0.10804899387576553,0.056539807524059495,0.164588801399825
64.0,7301,0,0,4,0,500.0,4,0,0,0,0,0,0,495,1427,0,1922,0,0,3,0,4,7,0,0,0,0,-1,-1,-1,0,12,0,0,5,18,0,0,16,16,0,3,0,14,0,0,6,338,173,3494,15,1922,2.882828282828283,0.0677989316531982,0.19545267771538147,0.26325160936857966
21.0,1680,0,4,0,0,510.0,1,162,0,321,483,0,0,483,504,0,987,0,0,1,1,2,5,0,0,250,0,-1,-1,-1,0,26,0,0,0,42,1,35,47,12,0,3,1,11,1,0,0,339,1,3555,0,987,1.0434782608695652,0.2875,0.3,0.5875
,18800,0,0,0,0,120.0,0,712,0,84,796,0,0,790,784,0,1574,1,0,2,1,3,6,0,0,306,0,-1,-1,-1,0,0,0,0,4,30,7,0,43,43,0,3,1,2,2,1,1,340,83,4590,0,1574,0.9924050632911392,0.04202127659574468,0.04170212765957447,0.08372340425531914
59.0,10690,0,0,0,1,0.0,1,456,0,216,672,0,2,672,672,0,1344,0,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,19,0,0,0,14,12,77,99,22,1,0,3,42,1,1,0,341,174,3494,0,1344,1.0,0.0628624883068288,0.0628624883068288,0.1257249766136576
,9500,0,0,1,0,247.0,1,609,0,785,1394,0,0,1394,0,0,1394,1,0,1,1,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,2,11,7,0,56,56,0,10,1,41,1,1,4,342,175,3494,0,1394,0.0,0.14673684210526317,0.0,0.14673684210526317
101.0,9150,0,0,5,0,305.0,1,371,0,728,1099,0,0,1431,0,0,1431,0,1,1,0,3,6,0,0,64,0,-1,-1,-1,0,16,0,0,3,11,7,0,57,57,10,10,1,31,1,1,2,343,18,3706,0,1431,0.0,0.15639344262295082,0.0,0.15639344262295082
78.0,7800,0,0,1,0,200.0,0,540,0,728,1268,0,0,1268,0,0,1268,0,0,1,0,2,7,0,0,0,0,-1,-1,-1,0,1,0,0,0,11,5,0,65,65,0,3,1,15,1,1,2,344,119,3251,0,1268,0.0,0.16256410256410256,0.0,0.16256410256410256
,9830,0,0,1,1,0.0,1,72,258,733,1063,0,0,1287,0,0,1287,1,0,1,0,3,7,0,0,364,0,-1,-1,-1,0,1,0,0,3,11,12,47,60,13,0,7,3,54,0,0,2,345,176,3251,0,1287,0.0,0.1309257375381485,0.0,0.1309257375381485
,8121,0,0,0,1,0.0,0,0,0,953,953,0,0,953,711,0,1664,0,0,2,1,3,7,0,0,100,0,-1,-1,-1,0,0,0,0,2,22,7,0,19,19,0,0,1,17,0,1,1,346,85,4771,0,1664,0.7460650577124869,0.11735008003940402,0.08755079423716292,0.20490087427656692
80.0,17120,0,0,2,1,0.0,1,0,0,0,0,0,0,1120,468,0,1588,0,0,2,0,4,7,3,1,0,0,-1,-1,-1,0,3,0,0,0,52,15,0,60,60,0,30,1,14,2,1,2,347,177,3859,0,1588,0.41785714285714287,0.06542056074766354,0.027336448598130843,0.0927570093457944
50.0,7175,0,3,1,1,0.0,1,623,121,0,744,0,0,752,0,0,752,1,0,1,0,2,4,0,0,353,0,-1,0,-1,0,11,0,0,0,20,7,0,35,35,0,10,1,88,2,1,0,348,178,3279,0,752,0.0,0.10480836236933798,0.0,0.10480836236933798
79.0,10634,0,0,1,1,0.0,0,428,180,0,608,0,0,1319,0,0,1319,1,0,1,0,3,5,3,0,66,0,-1,1,-1,0,1,0,0,0,11,5,0,66,66,0,1,1,89,2,1,0,349,1,3371,0,1319,0.0,0.12403611058867782,0.0,0.12403611058867782
65.0,8200,0,0,0,1,0.0,0,0,0,847,847,0,0,847,1081,0,1928,0,0,2,1,4,8,0,0,100,0,-1,-1,-1,0,0,0,0,0,0,0,1,16,15,0,0,0,17,0,0,2,350,80,4225,0,1928,1.2762691853600945,0.10329268292682926,0.13182926829268293,0.23512195121951218
,10020,0,0,1,1,0.0,2,350,0,333,683,1,2,904,0,0,904,1,0,0,1,1,4,2,0,0,0,-1,-1,-1,0,22,0,6,2,18,35,28,97,69,0,7,7,90,1,4,0,39,1,3616,0,904,0.0,0.09021956087824351,0.0,0.09021956087824351
57.0,8846,0,0,4,1,0.0,0,298,0,572,870,0,0,914,0,0,914,0,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,12,0,0,7,0,3,0,23,23,0,0,0,4,0,1,0,351,1,4590,0,914,0.0,0.10332353606149672,0.0,0.10332353606149672
102.0,11143,0,0,0,1,0.0,0,0,0,1580,1580,0,0,1580,886,0,2466,0,0,3,0,4,8,0,0,159,0,-1,-1,-1,0,24,0,0,3,5,2,1,15,14,0,9,0,17,0,0,2,352,179,4072,0,2466,0.5607594936708861,0.14179305393520597,0.07951180113075473,0.2213048550659607
88.0,11394,0,0,1,2,350.0,0,1445,0,411,1856,0,0,1856,0,0,1856,1,0,1,1,1,8,0,0,113,0,-1,-1,-1,0,1,0,0,5,25,36,0,9,9,1,0,0,5,0,3,6,353,1,3159,2,1856,0.0,0.1628927505704757,0.0,0.1628927505704757
60.0,8123,0,0,0,0,16.0,0,0,0,982,982,0,0,1007,793,0,1800,0,0,2,1,3,7,0,0,100,0,-1,-1,-1,0,0,0,0,2,53,7,0,19,19,0,0,1,17,0,1,1,354,62,3524,0,1800,0.7874875868917577,0.12396897697894867,0.09762403053059214,0.2215930075095408
50.0,5000,0,0,2,1,0.0,2,218,0,808,1026,0,0,1026,665,0,1691,0,0,2,0,3,6,0,0,0,0,-1,-1,-1,0,3,2,0,0,45,5,26,95,69,0,13,1,15,2,0,2,355,180,3190,0,1691,0.6481481481481481,0.2052,0.133,0.3382
60.0,7200,0,0,1,1,0.0,0,0,0,1293,1293,0,0,1301,0,0,1301,1,0,2,0,2,5,0,0,216,0,-1,-1,-1,0,13,2,0,0,5,0,0,13,13,0,0,0,91,0,0,2,356,181,4559,2,1301,0.0,0.18069444444444444,0.0,0.18069444444444444
79.0,9245,0,0,0,1,0.0,0,0,0,939,939,0,0,939,858,0,1797,0,0,2,1,3,8,0,0,144,0,-1,-1,-1,0,0,0,0,2,0,0,0,13,13,0,0,0,12,0,0,0,357,182,4316,0,1797,0.9137380191693291,0.10156841535965387,0.09280692266089778,0.19437533802055165
60.0,9000,0,0,3,1,0.0,2,0,0,784,784,1,2,784,0,0,784,0,0,1,0,2,5,0,1,0,0,-1,-1,-1,0,32,0,0,5,20,30,22,91,69,0,7,1,92,2,1,0,358,183,3402,0,784,0.0,0.08711111111111111,0.0,0.08711111111111111
,53107,0,0,0,1,0.0,0,985,0,595,1580,0,0,1079,874,0,1953,1,0,2,1,3,9,0,0,216,0,-1,-1,-1,0,0,0,7,8,52,7,0,27,27,0,3,0,4,0,0,9,359,184,4255,0,1953,0.8100092678405931,0.020317472272958367,0.01645734084019056,0.036774813113148924
43.0,3182,0,3,1,0,16.0,0,24,0,1232,1256,0,0,1269,0,0,1269,0,0,2,0,2,6,0,0,146,0,-1,-1,-1,0,11,0,0,0,40,2,1,15,14,0,0,0,0,0,0,1,360,185,3220,0,1269,0.0,0.3988057825267128,0.0,0.3988057825267128
58.0,8410,0,0,2,1,0.0,0,0,0,658,658,0,0,658,526,0,1184,0,0,1,0,5,8,0,1,0,0,-1,-1,-1,0,3,0,0,1,54,22,86,109,23,2,31,4,7,2,1,0,39,47,4651,4,1184,0.7993920972644377,0.07824019024970273,0.06254458977407848,0.14078478002378123
72.0,7200,0,0,5,0,255.0,1,631,0,410,1041,0,0,1125,0,0,1125,1,0,1,0,3,6,0,0,296,0,-1,1,-1,0,16,0,0,0,18,16,0,43,43,1,1,1,27,0,1,5,361,1,3402,1,1125,0.0,0.15625,0.0,0.15625
93.0,9382,0,0,1,0,125.0,0,0,0,1468,1468,0,0,1479,0,0,1479,0,0,2,0,3,6,0,0,120,0,-1,-1,-1,0,1,0,0,7,0,0,1,20,19,0,0,0,17,0,0,0,134,81,3859,0,1479,0.0,0.15764229375399702,0.0,0.15764229375399702
96.0,12474,0,0,0,2,272.0,0,1280,0,402,1682,0,0,1742,590,0,2332,1,0,2,1,3,9,0,0,196,0,-1,-1,-1,0,0,0,0,0,10,17,1,12,11,0,0,2,5,0,3,6,362,186,3828,2,2332,0.338691159586682,0.1396504729838063,0.04729838063171397,0.18694885361552027
50.0,8405,0,0,2,1,0.0,2,241,391,229,861,0,0,961,406,0,1367,1,0,1,0,4,7,0,0,0,0,-1,0,-1,0,3,1,0,0,18,13,50,119,69,0,1,1,93,0,1,0,363,187,3950,0,1367,0.42247658688865763,0.11433670434265318,0.04830458060678168,0.16264128494943486
71.0,12209,0,0,0,1,0.0,0,690,0,114,804,0,0,804,1157,0,1961,1,0,2,1,3,7,0,0,125,0,-1,-1,-1,0,0,0,0,7,4,7,1,18,17,0,0,1,94,0,0,1,364,188,3524,0,1961,1.4390547263681592,0.06585305921860922,0.09476615611434187,0.1606192153329511
,8339,0,0,1,1,0.0,4,0,0,0,0,0,0,882,0,0,882,0,0,1,0,3,5,0,0,0,0,-1,0,0,1200,1,0,0,2,11,12,0,60,60,0,1,1,14,2,1,0,365,1,4225,0,882,0.0,0.10576807770715912,0.0,0.10576807770715912
,7446,0,0,1,1,0.0,1,266,0,522,788,0,2,788,0,0,788,0,0,1,0,2,4,0,0,0,0,-1,1,-1,0,22,0,0,5,55,10,9,78,69,0,5,1,9,2,1,3,39,1,4681,1,788,0.0,0.10582863282299221,0.0,0.10582863282299221
60.0,10134,0,0,2,1,0.0,1,0,0,735,735,0,2,735,299,0,1034,0,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,3,0,0,0,21,5,10,79,69,0,1,1,7,1,1,0,337,132,4225,0,1034,0.40680272108843535,0.07252812314979278,0.029504637852772846,0.10203276100256561
68.0,9571,0,0,1,1,0.0,1,739,0,405,1144,0,0,1144,0,0,1144,1,0,1,0,3,6,0,0,44,0,-1,-1,-1,0,1,0,0,0,18,5,0,63,63,0,7,1,50,2,1,0,366,1,3159,0,1144,0.0,0.11952774004806185,0.0,0.11952774004806185
60.0,7200,0,0,1,1,0.0,1,777,0,117,894,0,0,894,0,0,894,0,0,1,0,2,6,0,0,215,0,-1,-1,-1,0,1,0,3,0,0,3,0,47,47,1,1,1,95,2,1,0,367,1,3432,0,894,0.0,0.12416666666666666,0.0,0.12416666666666666
69.0,7590,0,0,0,0,288.0,1,540,0,324,864,0,0,876,936,0,1812,0,0,2,0,4,8,0,0,0,0,-1,-1,-1,0,0,0,0,0,34,3,0,57,57,0,0,1,11,2,1,1,368,129,4225,0,1812,1.0684931506849316,0.11541501976284585,0.1233201581027668,0.23873517786561266
60.0,8967,0,0,1,1,0.0,2,0,0,961,961,0,4,1077,0,0,1077,0,0,1,0,2,6,5,1,0,0,-1,-1,-1,0,9,0,0,5,14,37,30,99,69,0,1,4,96,1,1,0,369,1,4102,1,1077,0.0,0.12010705921712947,0.0,0.12010705921712947
65.0,8125,0,0,0,2,100.0,0,812,0,280,1092,0,0,1112,438,0,1550,1,0,2,0,2,7,0,0,0,0,-1,-1,-1,0,24,0,0,0,5,0,1,13,12,0,9,0,0,0,0,0,370,129,3402,0,1550,0.39388489208633093,0.13686153846153845,0.05390769230769231,0.19076923076923077
38.0,14963,0,3,1,1,0.0,0,786,0,474,1260,0,0,1288,0,0,1288,1,0,1,1,1,4,0,0,120,0,-1,-1,-1,0,11,0,0,6,24,2,0,23,23,0,11,0,0,0,3,4,371,189,3706,0,1288,0.0,0.08607899485397313,0.0,0.08607899485397313
65.0,8767,0,0,1,1,0.0,0,24,0,1286,1310,0,0,1310,0,0,1310,0,0,2,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,2,0,0,0,14,14,0,0,0,4,0,0,2,372,1,4590,2,1310,0.0,0.14942397627466636,0.0,0.14942397627466636
60.0,10200,0,0,1,1,0.0,0,0,0,672,672,0,0,672,0,0,672,0,0,1,0,2,4,0,1,168,0,-1,2,-1,0,22,0,0,0,9,13,57,79,22,0,7,1,7,0,1,0,337,1,3828,0,672,0.0,0.06588235294117648,0.0,0.06588235294117648
93.0,12090,0,0,0,0,650.0,0,0,0,1141,1141,0,0,1165,1098,0,2263,0,0,2,1,4,10,0,0,144,0,-1,-1,-1,0,0,0,0,5,3,2,0,21,21,1,0,0,17,1,0,1,373,190,4590,1,2263,0.9424892703862661,0.09636062861869313,0.09081885856079404,0.18717948717948718
,10364,0,0,0,1,0.0,0,0,0,806,806,0,0,806,766,0,1572,0,0,2,1,3,7,0,0,0,0,-1,-1,-1,0,0,0,0,2,22,7,1,24,23,0,1,1,17,1,1,1,374,85,4286,0,1572,0.9503722084367245,0.07776920108066383,0.0739096873793902,0.15167888846005403
,9991,0,0,1,1,0.0,1,1116,0,165,1281,0,0,1620,0,0,1620,1,0,2,0,3,8,1,0,120,0,-1,1,-1,0,1,0,0,3,43,15,17,43,26,0,10,1,13,0,1,1,375,191,3524,0,1620,0.0,0.16214593133820437,0.0,0.16214593133820437
51.0,10480,0,0,2,1,0.0,2,0,0,1064,1064,0,2,1166,0,473,1639,0,0,1,0,3,6,5,0,0,0,-1,-1,-1,0,3,0,0,0,45,7,14,83,69,0,1,1,7,0,1,0,376,1,3981,0,1166,0.0,0.11125954198473283,0.0,0.11125954198473283
63.0,15576,0,0,0,1,0.0,2,0,0,840,840,0,0,840,840,0,1680,0,0,2,0,4,8,0,0,0,0,-1,-1,-1,0,2,0,0,0,2,9,61,104,43,0,22,1,17,0,1,0,377,192,3981,0,1680,1.0,0.053929121725731895,0.053929121725731895,0.10785824345146379
109.0,14154,0,0,0,0,350.0,0,0,0,1063,1063,0,0,1071,1101,0,2172,0,0,2,1,3,9,0,0,192,0,-1,-1,-1,0,0,0,0,5,10,0,0,13,13,0,0,0,97,0,0,2,378,94,4194,2,2172,1.0280112044817926,0.07566765578635015,0.0777871979652395,0.15345485375158965
85.0,10800,0,0,0,2,100.0,0,789,0,245,1034,0,0,1050,1028,0,2078,1,0,2,1,3,8,0,0,0,0,-1,-1,-1,0,24,0,0,0,5,2,1,12,11,0,0,0,10,0,3,2,379,15,3950,2,2078,0.979047619047619,0.09722222222222222,0.09518518518518519,0.19240740740740742
68.0,9571,0,0,1,1,0.0,1,0,0,1276,1276,0,2,1276,0,0,1276,0,0,1,0,3,5,4,0,0,0,-1,-1,-1,0,1,0,0,0,18,22,0,61,61,0,32,4,29,2,1,0,380,1,3524,3,1276,0.0,0.13331940236129977,0.0,0.13331940236129977
100.0,34650,0,1,1,1,0.0,1,1056,0,0,1056,1,0,1056,0,0,1056,1,0,1,0,3,5,0,0,264,0,-1,-1,-1,0,5,0,1,0,22,3,0,64,64,1,7,1,98,2,1,0,381,1,4771,0,1056,0.0,0.030476190476190476,0.0,0.030476190476190476
,4403,0,0,1,2,432.0,0,578,0,892,1470,0,0,1478,0,0,1478,1,0,2,1,2,7,0,0,0,0,-1,-1,-1,0,13,0,0,6,5,0,0,10,10,0,1,2,5,0,0,2,382,155,3159,2,1478,0.0,0.33568021803315923,0.0,0.33568021803315923
56.0,8960,0,0,1,1,0.0,1,0,0,1008,1008,0,2,1028,0,0,1028,0,0,1,0,2,5,0,0,0,0,-1,-1,-1,0,9,1,0,0,7,5,23,92,69,0,5,1,7,1,1,2,383,193,3251,0,1028,0.0,0.11473214285714285,0.0,0.11473214285714285
59.0,11228,0,0,0,1,0.0,0,50,531,499,1080,0,0,1080,1017,0,2097,0,1,2,1,3,9,0,0,196,0,-1,-1,-1,0,0,0,0,9,20,0,0,26,26,0,0,0,99,0,0,1,384,194,3706,0,2097,0.9416666666666667,0.09618810117563235,0.09057712860705379,0.18676522978268614
73.0,8899,0,0,1,1,0.0,0,24,0,1316,1340,0,0,1340,0,0,1340,0,0,2,0,3,6,0,0,100,0,-1,-1,-1,0,1,0,0,2,22,0,0,12,12,0,0,0,4,0,0,0,385,27,4194,2,1340,0.0,0.15057871670974265,0.0,0.15057871670974265
74.0,7844,0,0,0,0,203.0,1,209,0,463,672,0,0,672,728,0,1400,0,0,1,1,3,6,0,0,0,0,-1,-1,-1,0,0,0,0,0,9,9,0,41,41,1,3,1,11,2,1,1,386,1,4712,0,1400,1.0833333333333333,0.08567057623661398,0.09280979092299847,0.17848036715961244
86.0,22420,0,0,0,1,0.0,2,1128,0,242,1370,1,2,1370,1254,0,2624,1,0,2,1,4,10,0,1,0,0,-1,-1,-1,0,2,0,0,2,56,16,32,101,69,1,33,1,41,4,1,2,387,1,4102,0,2624,0.9153284671532846,0.061106155218554864,0.05593220338983051,0.11703835860838536
60.0,8160,0,0,2,1,0.0,2,312,0,444,756,1,1,756,378,0,1134,1,0,1,1,3,7,0,2,0,0,-1,-1,-1,0,3,0,0,0,18,5,10,79,69,0,1,1,11,3,1,0,337,1,4316,4,1134,0.5,0.09264705882352942,0.04632352941176471,0.13897058823529412
65.0,8450,0,0,1,1,0.0,1,775,0,281,1056,0,0,1056,0,0,1056,1,0,1,0,3,6,0,0,0,0,-1,-1,-1,0,1,0,0,0,11,5,0,51,51,0,0,1,13,0,1,5,388,195,3129,0,1056,0.0,0.12497041420118343,0.0,0.12497041420118343
78.0,7060,0,2,4,0,200.0,0,1309,0,35,1344,0,0,1344,0,0,1344,2,0,2,0,2,8,0,0,0,0,-1,-1,-1,0,15,0,0,0,4,0,1,22,21,0,0,3,100,0,2,0,389,1,3736,7,1344,0.0,0.19036827195467423,0.0,0.19036827195467423
,16635,0,0,1,2,126.0,1,1246,0,356,1602,0,0,1602,0,0,1602,0,1,2,0,3,8,0,0,240,0,-1,-1,-1,0,1,0,0,4,30,9,23,42,19,0,9,0,28,1,0,1,390,1,3524,0,1602,0.0,0.09630297565374211,0.0,0.09630297565374211
100.0,21750,0,0,1,1,0.0,1,0,0,988,988,0,2,988,0,0,988,0,0,1,0,2,4,0,1,0,0,-1,-1,-1,0,1,0,8,0,57,3,0,65,65,1,3,1,7,0,1,0,391,1,4010,0,988,0.0,0.04542528735632184,0.0,0.04542528735632184
80.0,9200,0,0,0,0,473.0,0,986,0,484,1470,0,0,1470,1160,0,2630,1,0,2,1,4,8,0,0,0,0,-1,-1,-1,0,0,0,0,0,3,2,0,21,21,0,0,0,0,1,0,1,392,79,3889,0,2630,0.7891156462585034,0.15978260869565217,0.12608695652173912,0.2858695652173913
